Site,Longitude,Latitude,Total Data Traffic(DL+UL): MB, DL PDCP Throughput (Mbps),Area Code,Area LTE Traffic  %,Area  DL PDCP Throughput (Mbps),Category,Site Name,REGION,UNION,THANA,Area Name
JHKLG05,89.19280516,23.36391717,1372.7,16.8,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Khorar Bazar_32m Land,KUSHTIA,MALIAT,KALIGANJ,JHENAIDAH
JHKLG07,89.0741666,23.3775005,1848.9,3.9,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Baliadanga 32m Land,KUSHTIA,TRILOCHANPUR,KALIGANJ,JHENAIDAH
JHKLG09,89.1017196,23.3442805,2476.9,5.2,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Bahirgachi,KUSHTIA,RAKHALGACHHI,KALIGANJ,JHENAIDAH
JHKLG10,89.0672196,23.3233605,708.2,4.0,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Boro Dhopadi Bazar,KUSHTIA,RAKHALGACHHI,KALIGANJ,JHENAIDAH
JHKLG11,89.1380996,23.3807005,1821.5,4.4,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Dulalmundia_BL,KUSHTIA,ROYGRAM,KALIGANJ,JHENAIDAH
JHKLG12,89.2414196,23.3464005,1084.9,3.6,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Damudarpur Bazar,KUSHTIA,KOLA,KALIGANJ,JHENAIDAH
JHKLG13,89.1202796,23.4488605,1699.5,3.9,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Dumurtala,KUSHTIA,SUNDARPUR DURGAPUR,KALIGANJ,JHENAIDAH
JHKLG14,89.18777738,23.33346995,1821.6,4.3,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Mongolputia_BL,KUSHTIA,BARA BAZAR,KALIGANJ,JHENAIDAH
JHKLG16,89.1341,23.4075,4206.6,6.0,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,AR Para_Noldanga,KUSHTIA,WARD NO-07,KALIGANJ,JHENAIDAH
JHKLG22,89.154,23.2869,2121.9,5.4,JHKLG,0.09,6.27,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Belat Doulotpur_Bara Bazar,KUSHTIA,BARA BAZAR,KALIGANJ,JHENAIDAH
SKKOL01,89.03709657,22.86104392,3356.1,4.7,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Kolaroa,KHULNA,KALAROA PAURASHAVA,KALAROA,SATKHIRA
SKKOL02,89.09172182,22.92466718,3979.3,5.8,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Khorda Bazar,KHULNA,DIARA,KALAROA,SATKHIRA
SKKOL05,89.01963848,22.90847272,2086.6,3.9,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Kazirhat_GP,KHULNA,KUSHADANGA,KALAROA,SATKHIRA
SKKOL06,89.0643607,22.89916717,2428.9,4.4,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Royta Bazar_GP,KHULNA,KUSHADANGA,KALAROA,SATKHIRA
SKKOL07,88.98247182,22.8762505,2581.7,4.8,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Sonabaria Bazar_Gp,KHULNA,SONABARIA,KALAROA,SATKHIRA
SKKOL08,88.9893884,22.82891711,1947.6,4.2,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Beledanga Bazar_GP,KHULNA,KERAGACHHI,KALAROA,SATKHIRA
SKKOL09,88.9565996,22.8945005,602.3,3.9,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Chandanpur_Bujhtola Bazar_GP,KHULNA,SONABARIA,KALAROA,SATKHIRA
SKKOL11,89.11921959,22.83564051,3894.4,5.2,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Dhandia Bazar_Reloc,KHULNA,JOYNAGAR,KALAROA,SATKHIRA
SKKOL12,88.9316996,22.9117005,2159.2,4.4,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Goyra Bazar_Reloc,KHULNA,CHANDANPUR,KALAROA,SATKHIRA
SKKOL13,89.0455,22.8581,1597.5,4.7,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Murarikathi_Natun Bazar,KHULNA,WARD NO-08,KALAROA,SATKHIRA
SKKOL14,89.0202,22.9002,1797.3,5.4,SKKOL,0.09,,Low LTE TrafficThroughput<5 Mbps,Roghunathpur_Helatala,KHULNA,HELATALA,KALAROA,SATKHIRA
LMSDR01,89.44466691,25.91746288,8667.6,4.2,LMSDR,0.09,,Low LTE TrafficThroughput<5 Mbps,Lalmonirhat,RANGPUR,LALMONIRHAT PAURASHAVA,LALMONIRHAT SADAR,LALMONIRHAT
LMSDR04,89.44866628,25.90916715,3179.3,3.7,LMSDR,0.09,,Low LTE TrafficThroughput<5 Mbps,Lalmonirhat 2,RANGPUR,LALMONIRHAT PAURASHAVA,LALMONIRHAT SADAR,LALMONIRHAT
LMSDR05,89.42852739,25.91427826,6247.2,5.4,LMSDR,0.09,,Low LTE TrafficThroughput<5 Mbps,Lalmonirhat BDR,RANGPUR,LALMONIRHAT PAURASHAVA,LALMONIRHAT SADAR,LALMONIRHAT
LMSDR09,89.46374961,25.93961048,1322.9,4.8,LMSDR,0.09,,Low LTE TrafficThroughput<5 Mbps,Batibari Bazar,RANGPUR,MOGALHAT,LALMONIRHAT SADAR,LALMONIRHAT
LMSDR14,89.4369,25.9037,2194.6,4.1,LMSDR,0.09,,Low LTE TrafficThroughput<5 Mbps,Haribhanga_Jail,RANGPUR,WARD NO-03,LALMONIRHAT SADAR,LALMONIRHAT
KGSDR01,89.64444346,25.8135198,11148.1,4.7,KGSDR,0.09,6.55,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Kurigram,RANGPUR,KURIGRAM PAURASHAVA,KURIGRAM SADAR,KURIGRAM
KGSDR03,89.635247,25.79088183,3402.3,3.7,KGSDR,0.09,6.55,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Kurigram 2,RANGPUR,KURIGRAM PAURASHAVA,KURIGRAM SADAR,KURIGRAM
KGSDR05,89.62163849,25.8119727,5496.7,4.8,KGSDR,0.09,6.55,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Khalilganj,RANGPUR,BELGACHHA,KURIGRAM SADAR,KURIGRAM
KGSDR06,89.70783294,25.8207227,736.7,15.7,KGSDR,0.09,6.55,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Panchgachi bazar 25m,RANGPUR,PUNCHGACHHI,KURIGRAM SADAR,KURIGRAM
KGSDR08,89.6715276,25.85663948,978.1,5.9,KGSDR,0.09,6.55,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Pateswari Bazaar_GP,RANGPUR,BHOGDANGA,KURIGRAM SADAR,KURIGRAM
SGBKC01,89.69579939,24.29395242,13129.4,18.7,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Belkuchi,RAJSHAHI,BELKUCHI,BELKUCHI,SIRAJGANJ
SGBKC02,89.68930516,24.32872272,14246.4,6.2,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Tamai,RAJSHAHI,BHANGABARI,BELKUCHI,SIRAJGANJ
SGBKC06,89.65483293,24.24308383,1066.9,5.3,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Dukria Bazar_GP,RAJSHAHI,DHUKARIA BERA,BELKUCHI,SIRAJGANJ
SGBKC09,89.69438959,24.2536805,2953.0,16.3,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Ajugora Bazar,RAJSHAHI,DAULATPUR,BELKUCHI,SIRAJGANJ
SGBKC10,89.6764596,24.2370705,2203.8,14.0,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Enyetpur_Land2_32mLand,RAJSHAHI,DAULATPUR,BELKUCHI,SIRAJGANJ
SGBKC11,89.6931996,24.2977005,8997.6,4.4,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Belkuchi2_Airtel,RAJSHAHI,BHANGABARI,BELKUCHI,SIRAJGANJ
SGBKC12,89.6778796,24.30848049,3755.6,3.9,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Vangbari Bazar_Belkuchi,RAJSHAHI,BHANGABARI,BELKUCHI,SIRAJGANJ
SGBKC13,89.7116196,24.3226805,1228.6,17.0,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Shahapur Bazer_Rajapur,RAJSHAHI,BELKUCHI,BELKUCHI,SIRAJGANJ
SGBKC15,89.6963,24.3185,4245.5,4.0,SGBKC,0.09,13.46,Low LTE TrafficThroughput>10 Mbps ,Subarna Para_Bus Stand,RAJSHAHI,WARD NO-01,BELKUCHI,SIRAJGANJ
KHBTG01,89.51836111,22.74008333,5316.9,18.1,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Batiaghata 55m Land,KHULNA,BATIAGHATA,BATIAGHATA,KHULNA
KHBTG02,89.5263607,22.67355608,591.6,4.3,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Katenangla Bazar 32m Land,KHULNA,GANGARAMPUR,BATIAGHATA,KHULNA
KHBTG03,89.42538848,22.64816718,804.0,4.2,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Baroari Bazar_GP,KHULNA,SURKHALI,BATIAGHATA,KHULNA
KHBTG04,89.47108292,22.67525051,205.7,3.1,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Sugdara_32mLand,KHULNA,SURKHALI,BATIAGHATA,KHULNA
KHBTG06,89.55185959,22.70875051,1105.8,14.8,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Birat Bazar 32mLand,KHULNA,BALIADANGA,BATIAGHATA,KHULNA
KHBTG07,89.53811959,22.80465051,9404.2,11.3,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Khulna University Outer,KHULNA,JALMA,BATIAGHATA,KHULNA
KHBTG08,89.53834959,22.76196051,2366.3,5.0,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Chokrakhali,KHULNA,JALMA,BATIAGHATA,KHULNA
KHBTG12,89.5172,22.7324,1849.5,4.6,KHBTG,0.09,8.48,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Batiaghata Bypass_College Rd_3,KHULNA,BATIAGHATA,BATIAGHATA,KHULNA
KSHSN02,90.69658293,24.47702829,1264.4,4.5,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Gobindapur bazar Land,MYMENSINGH,GOBINDAPUR,HOSSAINPUR,KISHOREGANJ
KSHSN03,90.7165996,24.4147405,4793.5,18.1,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Rampura Bazar,MYMENSINGH,PUMDI,HOSSAINPUR,KISHOREGANJ
KSHSN04,90.7092096,24.45091051,1717.0,4.6,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Pumdi bazar,MYMENSINGH,PUMDI,HOSSAINPUR,KISHOREGANJ
KSHSN05,90.6989896,24.3919905,2354.4,4.0,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Asutia Bazar,MYMENSINGH,SAHEDAL,HOSSAINPUR,KISHOREGANJ
KSHSN06,90.6781196,24.45052051,3977.0,4.5,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Aman sarker bazar,MYMENSINGH,GOBINDAPUR,HOSSAINPUR,KISHOREGANJ
KSHSN07,90.6231296,24.4883005,538.2,3.2,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Bill bagmara,MYMENSINGH,JAHANGIRPUR,HOSSAINPUR,KISHOREGANJ
KSHSN08,90.65685585,24.41670056,5864.0,4.7,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Hossainpur_Reloc_GP,MYMENSINGH,ARAIBARIA,HOSSAINPUR,KISHOREGANJ
KSHSN10,90.7057,24.497,384.0,2.9,KSHSN,0.09,5.86,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Uttar Panan,MYMENSINGH,GOBINDAPUR,HOSSAINPUR,KISHOREGANJ
BSWZP01,90.25259403,22.78133384,720.5,4.3,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Gotia Bondor,BARISAL,GUTHIA,WAZIRPUR,BARISAL OUTER
BSWZP02,90.18736627,22.89121958,3967.8,4.8,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Dhamura,BARISAL,SHOLAK,WAZIRPUR,BARISAL OUTER
BSWZP04,90.272222,22.846695,4020.6,4.8,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Shikarpur,BARISAL,SHIKARPUR,WAZIRPUR,BARISAL OUTER
BSWZP06,90.11241627,22.85819495,2136.3,4.0,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Hartha 32m Land,BARISAL,HARTA,WAZIRPUR,BARISAL OUTER
BSWZP07,90.06291626,22.9098894,4170.3,4.6,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Satla_32m Land,BARISAL,SATLA,WAZIRPUR,BARISAL OUTER
BSWZP08,90.24591627,22.87880608,2459.8,5.3,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Hostisundho_GP,BARISAL,BAMRAIL,WAZIRPUR,BARISAL OUTER
BSWZP10,90.13938959,22.87746051,2354.2,4.6,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Masang_Otra,BARISAL,OTRA,WAZIRPUR,BARISAL OUTER
BSWZP11,90.273,22.8534,1334.8,2.6,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Shikarpur Bazar_Josree_BL,BARISAL,SHIKARPUR,WAZIRPUR,BARISAL OUTER
BSWZP12,90.2569,22.8915,1012.9,3.9,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Bamrail bazar_Wazirpur,BARISAL,BAMRAIL,WAZIRPUR,BARISAL OUTER
BSWZP13,90.222,22.9023,1066.6,3.8,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Solok_Wazirpur,BARISAL,SHOLAK,WAZIRPUR,BARISAL OUTER
BSWZP18,90.24557,22.81631,3670.6,4.3,BSWZP,0.09,,Low LTE TrafficThroughput<5 Mbps,Uzirpur,BARISAL,SHIKARPUR,WAZIRPUR,BARISAL OUTER
GGTNG01,89.8865,22.886472,2967.8,5.6,GGTNG,0.09,9.62,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Tungipara,KHULNA,PATGATI DISPLAY MEMORY,TUNGIPARA,GOPALGANJ
GGTNG02,89.93077738,22.97700051,8492.7,18.5,GGTNG,0.09,9.62,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Gopalpur5,KHULNA,GOPALPUR,TUNGIPARA,GOPALGANJ
GGTNG04,89.85097182,22.92252829,2850.9,18.4,GGTNG,0.09,9.62,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Shingipara 32m land,KHULNA,KUSHLI,TUNGIPARA,GOPALGANJ
GGTNG05,89.9438,22.864,1963.3,4.8,GGTNG,0.09,9.62,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Pakurtia bazar_BL,KHULNA,DUMURIA,TUNGIPARA,GOPALGANJ
GGTNG07,89.8342,22.9406,1953.3,4.3,GGTNG,0.09,9.62,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Nilfa Bazar_BL,KHULNA,KUSHLI,TUNGIPARA,GOPALGANJ
GGTNG08,89.8922,22.914,2480.0,5.1,GGTNG,0.09,9.62,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Pachkahonia,KHULNA,WARD NO-06,TUNGIPARA,GOPALGANJ
MYISG02,90.59229826,24.695379,2175.2,4.1,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Ishwarganj_55m,MYMENSINGH,ISHWARGANJ PAURASHAVA,ISHWARGANJ,MYMENSINGH
MYISG03,90.60160753,24.6823221,2022.3,4.3,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Ishwarganj_City,MYMENSINGH,ISHWARGANJ,ISHWARGANJ,MYMENSINGH
MYISG04,90.56097181,24.56163939,2600.8,18.0,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Modhupur Bazar 25m land,MYMENSINGH,MAGTALA,ISHWARGANJ,MYMENSINGH
MYISG05,90.61031348,24.63069218,450.0,3.2,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Loxmiganj Bazar,MYMENSINGH,MAIJBAGH,ISHWARGANJ,MYMENSINGH
MYISG06,90.5304436,24.63041751,2419.3,5.8,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Uchakhila Bazar 25m land,MYMENSINGH,UCHAKHILA,ISHWARGANJ,MYMENSINGH
MYISG07,90.65716,24.68837,1171.7,4.1,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Sorisha bazar_GP,MYMENSINGH,ATHARABARI,ISHWARGANJ,MYMENSINGH
MYISG09,90.65769404,24.60552828,761.4,3.4,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Dottogram 32m Land,MYMENSINGH,MAIJBAGH,ISHWARGANJ,MYMENSINGH
MYISG10,90.5828296,24.6412705,1041.7,3.7,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Noshudi Bazar,MYMENSINGH,BARAHIT,ISHWARGANJ,MYMENSINGH
MYISG11,90.6615896,24.6409205,554.0,2.8,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Dattagram suthiya road,MYMENSINGH,JATIA,ISHWARGANJ,MYMENSINGH
MYISG12,90.5487396,24.5978705,491.8,16.3,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Rajibpur,MYMENSINGH,RAJIBPUR,ISHWARGANJ,MYMENSINGH
MYISG13,90.5141386,24.6920565,1102.3,4.0,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Varoti Bazar_Reloc,MYMENSINGH,TARUNDIA,ISHWARGANJ,MYMENSINGH
MYISG15,90.59518,24.69137,1989.4,3.2,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Dattapara_Pilot School,MYMENSINGH,WARD NO-01,ISHWARGANJ,MYMENSINGH
MYISG16,90.612,24.5989,4154.1,5.2,MYISG,0.09,6.11,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Boirati_Mogtola,MYMENSINGH,MOGTOLA,ISHWARGANJ,MYMENSINGH
SKTLA01,89.1658166,22.76348621,3975.2,5.3,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Patkelghata,KHULNA,SARULIA,TALA,DAULATPUR
SKTLA02,89.25231321,22.76715614,2378.2,4.6,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Tala_land_55m,KHULNA,TALA,TALA,DAULATPUR
SKTLA03,89.11133292,22.7562505,7989.5,5.6,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Tirish mile Bazar_Warid,KHULNA,NAGARGHATA,TALA,DAULATPUR
SKTLA04,89.23405515,22.72561162,1213.3,4.6,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Magura Bazar_32mLand,KHULNA,MAGURA,TALA,DAULATPUR
SKTLA06,89.20258293,22.77975051,1745.2,4.9,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Satkhira Highway_GP,KHULNA,KUMIRA,TALA,DAULATPUR
SKTLA09,89.1845996,22.72700051,1193.6,4.3,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Khalishkhali_GP,KHULNA,KHALISHKHALI,TALA,DAULATPUR
SKTLA10,89.29589959,22.7311005,595.1,4.2,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,KhalilnagarBazar_GP,KHULNA,KHALILNAGAR,TALA,DAULATPUR
SKTLA11,89.1636,22.7689,2508.5,5.9,SKTLA,0.09,5.02,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,"Patkelghata, Tala",KHULNA,SARULIA,TALA,DAULATPUR
KHDMR01,89.29642814,22.8399908,6631.2,5.7,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Chuknagar,KHULNA,ATLIA,DUMURIA,DAULATPUR
KHDMR02,89.4173059,22.80862957,2962.1,5.0,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Dumuria,KHULNA,DUMURIA,DUMURIA,DAULATPUR
KHDMR03,89.35249959,22.82233384,1140.1,4.5,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Khornia_bazar,KHULNA,KHARNIA,DUMURIA,DAULATPUR
KHDMR04,89.43269404,22.70416718,1389.4,3.8,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Baniakhali 32m Land,KHULNA,SARAPPUR,DUMURIA,DAULATPUR
KHDMR05,89.48444403,22.7891394,4645.2,16.5,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Koya Bazar_42mLand,KHULNA,JALMA,DUMURIA,DAULATPUR
KHDMR06,89.40447182,22.86808384,2601.2,4.6,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Shahpur_42mLand,KHULNA,RAGHUNATHPUR,DUMURIA,DAULATPUR
KHDMR07,89.3481107,22.76169495,1301.0,5.3,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Mandartala_GP,KHULNA,SOBHANA,DUMURIA,DAULATPUR
KHDMR10,89.3729166,22.8960835,1008.5,4.0,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Boruna 32mLand,KHULNA,DHAMALIA,DUMURIA,DAULATPUR
KHDMR12,89.45613959,22.8906805,1832.8,5.0,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Kalitola Bazar_GP,KHULNA,RANGPUR,DUMURIA,DAULATPUR
KHDMR16,89.3671,22.822,852.9,3.4,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Angardaha,KHULNA,KHARNIA,DUMURIA,DAULATPUR
KHDMR17,89.4416,22.7999,435.0,4.6,KHDMR,0.09,5.60,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Gotodia _Dumuria,KHULNA,DUMURIA,DUMURIA,DAULATPUR
SKKLG01,89.01437691,22.5116805,2719.1,4.8,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Nolta_Airtel,KHULNA,NALTA,KALIGANJ,SATKHIRA
SKKLG02,89.0413607,22.44875051,4462.8,5.3,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Kaliganj3,KHULNA,KUSHLIA,KALIGANJ,SATKHIRA
SKKLG03,89.07716349,22.49736162,1897.7,4.6,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Tarali_32mLand,KHULNA,TARALI,KALIGANJ,SATKHIRA
SKKLG05,89.07961071,22.3968894,2740.7,4.7,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Moutala Bazar_32mLand,KHULNA,MAUTALA,KALIGANJ,SATKHIRA
SKKLG06,89.13063849,22.44808384,1362.3,4.4,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Bashtoli_GP,KHULNA,DAKSHIN SREEPUR,KALIGANJ,SATKHIRA
SKKLG08,89.11974959,22.38953051,1757.0,4.9,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Krishnanagar bazar_GP,KHULNA,KRISHNANAGAR,KALIGANJ,SATKHIRA
SKKLG09,89.02849959,22.45950051,5075.2,5.3,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Purbo Narayanpur_Airte,KHULNA,BHARA SIMLA,KALIGANJ,SATKHIRA
SKKLG10,89.0266596,22.39245051,2099.0,5.0,SKKLG,0.08,,Low LTE TrafficThroughput<5 Mbps,Ratanpur_Reloc,KHULNA,RATANPUR,KALIGANJ,SATKHIRA
KHRPS01,89.59849901,22.79804701,8602.8,15.1,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Rupsa_Backbone_75m,KHULNA,NAIHATI,RUPSA,KHULNA
KHRPS02,89.6416663,22.80230607,3576.6,16.8,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Rupsha_GP,KHULNA,NAIHATI,RUPSA,KHULNA
KHRPS03,89.5975826,22.83189051,2692.5,4.5,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Sreefaltala_BL,KHULNA,SREEFALTALA,RUPSA,KHULNA
KHRPS04,89.607,22.7912,2513.2,5.0,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Elaipur Moure_GP,KHULNA,NAIHATI,RUPSA,KHULNA
KHRPS05,89.6446,22.7982,3000.0,5.7,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Fakirhar_Kulna_Bypass_BL,KHULNA,T. S. BAHIRDIA,RUPSA,KHULNA
KHRPS06,89.5724,22.8241,3820.7,6.3,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Aichgati,KHULNA,AIJGANTI,RUPSA,KHULNA
KHRPS07,89.5918,22.8004,806.9,4.8,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Naihati,KHULNA,NAIHATI,RUPSA,KHULNA
KHRPS08,89.6185,22.7746,1833.0,4.4,KHRPS,0.08,7.21,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Tilok_T. S. Bahirdia,KHULNA,T. S. BAHIRDIA,RUPSA,KHULNA
MHMJB01,88.6089996,23.70800049,7113.8,5.9,MHMJB,0.08,7.72,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Mujibnagar__dariapara_,KUSHTIA,DARIAPUR,MUJIB NAGAR,MEHERPUR
MHMJB02,88.67583293,23.68322272,8580.0,16.3,MHMJB,0.08,7.72,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Komorpur_32mLand,KUSHTIA,MAHAJANPUR,MUJIB NAGAR,MEHERPUR
MHMJB03,88.6037746,23.66241716,3250.4,4.5,MHMJB,0.08,7.72,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Kedarganj_32m Land,KUSHTIA,BAGOAN,MUJIB NAGAR,MEHERPUR
MHMJB04,88.61105516,23.62069494,1915.3,4.4,MHMJB,0.08,7.72,Low LTE Traffic10 Mbps<=Throughput<= 5Mbps,Anondobas_GP,KUSHTIA,BAGOAN,MUJIB NAGAR,MEHERPUR
